trade_id,executed_at,side,trading_pair,base_amount,quote_amount,price,fee_amount,modeled_cost,total_cost,strategy_used
1,2026-06-18T22:53:07.528711,buy,BTC/USDT,0.00015905404831521205,9.999024998683828,62865.58,0.009999024998683827,0.0,10.009024023682512,dca_accumulator
10,2026-06-18T23:53:07.829148,buy,BTC/USDT,0.00015886201420194635,9.999777593180116,62946.31,0.009999777593180117,0.0,10.009777370773296,dca_accumulator
13,2026-06-19T00:53:08.401267,buy,BTC/USDT,0.0001587272613277694,10.001177756279052,63008.57,0.010001177756279052,0.0,10.011178934035332,dca_accumulator
14,2026-06-19T01:53:09.390034,buy,BTC/USDT,0.0001588083024980546,9.997081103400086,62950.62,0.009997081103400087,0.0,10.007078184503486,dca_accumulator
2026-06-19T01:53:09.427511,2,TestBot2-DCA,14,market_buy,BTC/USDT,0.00015881,62950.62000000,0.00999708,filled,dca_accumulator,99.96,True,
