trade_id,executed_at,side,trading_pair,base_amount,quote_amount,price,fee_amount,modeled_cost,total_cost,strategy_used
38,2026-06-21T22:59:00.309641,buy,BTC/USDT,0.00031351107321110584,20.0000877831005,63793.88,0.0200000877831005,0.0,20.0200878708836,adaptive_grid
39,2026-06-21T23:02:02.035991,buy,BTC/USDT,0.0003140810052602287,19.996284421707774,63666.01,0.019996284421707772,0.0,20.016280706129482,adaptive_grid
40,2026-06-21T23:03:02.355754,buy,BTC/USDT,0.00047127226388356307,30.010448106090298,63679.64,0.0300104481060903,0.0,30.040458554196388,adaptive_grid
41,2026-06-21T23:04:02.914628,buy,BTC/USDT,0.00031416477879815007,20.011470156073923,63697.37,0.020011470156073925,0.0,20.031481626229997,adaptive_grid
2026-06-21T23:04:02.947931,5,TestBot5-AG,41,market_buy,BTC/USDT,0.00031416,63697.37000000,0.02001147,filled,adaptive_grid,99.91,True,
